index_no,model,simulation,scenario,run,step,time,agent_name,payoff,my_play,other_play
645,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_4,1,D,D
646,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_5,5,D,C
647,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_6,5,D,C
648,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_7,1,D,D
649,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_8,5,D,C
650,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_9,5,D,C
651,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_10,1,D,D
652,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_11,5,D,C
653,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_12,5,D,C
654,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_13,1,D,D
655,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_14,1,D,D
656,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_15,1,D,D
657,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_16,5,D,C
658,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_17,5,D,C
659,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_18,5,D,C
660,ipd,ipd,Scenario1,0,32,2020-06-17T18:43,BPl_19,1,D,D
661,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_0,1,D,D
662,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_1,1,D,D
663,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_2,1,D,D
664,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_3,1,D,D
665,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_4,1,D,D
666,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_5,5,D,C
667,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_6,5,D,C
668,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_7,5,D,C
669,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_8,1,D,D
670,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_9,1,D,D
671,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_10,1,D,D
672,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_11,1,D,D
673,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_12,1,D,D
674,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_13,1,D,D
675,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_14,1,D,D
676,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_15,5,D,C
677,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_16,5,D,C
678,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_17,1,D,D
679,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_18,1,D,D
680,ipd,ipd,Scenario1,0,33,2020-06-17T18:43,BPl_19,5,D,C
681,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_0,5,D,C
682,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_1,5,D,C
683,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_2,1,D,D
684,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_3,5,D,C
685,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_4,1,D,D
686,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_5,5,D,C
687,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_6,1,D,D
688,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_7,1,D,D
689,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_8,1,D,D
690,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_9,5,D,C
691,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_10,5,D,C
692,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_11,5,D,C
693,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_12,1,D,D
694,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_13,5,D,C
695,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_14,5,D,C
696,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_15,5,D,C
697,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_16,5,D,C
698,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_17,1,D,D
699,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_18,5,D,C
700,ipd,ipd,Scenario1,0,34,2020-06-17T18:43,BPl_19,5,D,C
701,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_0,5,D,C
702,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_1,5,D,C
703,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_2,5,D,C
704,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_3,1,D,D
705,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_4,5,D,C
706,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_5,1,D,D
707,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_6,5,D,C
708,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_7,5,D,C
709,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_8,5,D,C
710,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_9,5,D,C
711,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_10,1,D,D
712,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_11,5,D,C
713,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_12,1,D,D
714,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_13,5,D,C
715,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_14,1,D,D
716,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_15,5,D,C
717,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_16,1,D,D
718,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_17,5,D,C
719,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_18,5,D,C
720,ipd,ipd,Scenario1,0,35,2020-06-17T18:43,BPl_19,5,D,C
721,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_0,5,D,C
722,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_1,5,D,C
723,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_2,5,D,C
724,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_3,5,D,C
725,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_4,1,D,D
726,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_5,5,D,C
727,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_6,5,D,C
728,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_7,1,D,D
729,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_8,1,D,D
730,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_9,1,D,D
731,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_10,1,D,D
732,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_11,5,D,C
733,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_12,5,D,C
734,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_13,1,D,D
735,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_14,5,D,C
736,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_15,5,D,C
737,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_16,1,D,D
738,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_17,1,D,D
739,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_18,5,D,C
740,ipd,ipd,Scenario1,0,36,2020-06-17T18:43,BPl_19,5,D,C
741,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_0,5,D,C
742,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_1,1,D,D
743,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_2,1,D,D
744,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_3,1,D,D
745,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_4,5,D,C
746,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_5,1,D,D
747,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_6,5,D,C
748,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_7,1,D,D
749,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_8,5,D,C
750,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_9,1,D,D
751,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_10,5,D,C
752,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_11,5,D,C
753,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_12,1,D,D
754,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_13,1,D,D
755,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_14,5,D,C
756,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_15,5,D,C
757,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_16,5,D,C
758,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_17,1,D,D
759,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_18,5,D,C
760,ipd,ipd,Scenario1,0,37,2020-06-17T18:43,BPl_19,1,D,D
761,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_0,1,D,D
762,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_1,1,D,D
763,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_2,1,D,D
764,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_3,5,D,C
765,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_4,1,D,D
766,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_5,1,D,D
767,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_6,5,D,C
768,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_7,1,D,D
769,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_8,1,D,D
770,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_9,1,D,D
771,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_10,5,D,C
772,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_11,5,D,C
773,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_12,5,D,C
774,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_13,1,D,D
775,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_14,5,D,C
776,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_15,1,D,D
777,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_16,1,D,D
778,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_17,1,D,D
779,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_18,1,D,D
780,ipd,ipd,Scenario1,0,38,2020-06-17T18:43,BPl_19,5,D,C
781,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_0,1,D,D
782,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_1,1,D,D
783,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_2,5,D,C
784,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_3,5,D,C
785,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_4,5,D,C
786,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_5,1,D,D
787,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_6,5,D,C
788,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_7,5,D,C
789,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_8,1,D,D
790,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_9,5,D,C
791,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_10,1,D,D
792,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_11,5,D,C
793,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_12,1,D,D
794,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_13,1,D,D
795,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_14,5,D,C
796,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_15,5,D,C
797,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_16,5,D,C
798,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_17,5,D,C
799,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_18,5,D,C
800,ipd,ipd,Scenario1,0,39,2020-06-17T18:43,BPl_19,1,D,D
801,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_0,5,D,C
802,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_1,5,D,C
803,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_2,1,D,D
804,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_3,5,D,C
805,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_4,1,D,D
806,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_5,5,D,C
807,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_6,1,D,D
808,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_7,5,D,C
809,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_8,1,D,D
810,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_9,5,D,C
811,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_10,5,D,C
812,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_11,1,D,D
813,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_12,1,D,D
814,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_13,5,D,C
815,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_14,1,D,D
816,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_15,5,D,C
817,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_16,1,D,D
818,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_17,5,D,C
819,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_18,1,D,D
820,ipd,ipd,Scenario1,0,40,2020-06-17T18:43,BPl_19,5,D,C
821,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_0,5,D,C
822,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_1,5,D,C
823,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_2,1,D,D
824,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_3,5,D,C
825,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_4,5,D,C
826,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_5,5,D,C
827,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_6,1,D,D
828,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_7,1,D,D
829,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_8,5,D,C
830,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_9,5,D,C
831,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_10,5,D,C
832,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_11,5,D,C
833,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_12,5,D,C
834,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_13,5,D,C
835,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_14,5,D,C
836,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_15,1,D,D
837,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_16,5,D,C
838,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_17,1,D,D
839,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_18,5,D,C
840,ipd,ipd,Scenario1,0,41,2020-06-17T18:43,BPl_19,5,D,C
841,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_0,5,D,C
842,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_1,1,D,D
843,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_2,5,D,C
844,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_3,1,D,D
845,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_4,5,D,C
846,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_5,1,D,D
847,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_6,5,D,C
848,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_7,1,D,D
849,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_8,5,D,C
850,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_9,5,D,C
851,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_10,1,D,D
852,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_11,5,D,C
853,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_12,5,D,C
854,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_13,5,D,C
855,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_14,5,D,C
856,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_15,1,D,D
857,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_16,5,D,C
858,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_17,1,D,D
859,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_18,1,D,D
860,ipd,ipd,Scenario1,0,42,2020-06-17T18:43,BPl_19,5,D,C
861,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_0,5,D,C
862,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_1,5,D,C
863,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_2,5,D,C
864,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_3,5,D,C
865,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_4,1,D,D
866,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_5,1,D,D
867,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_6,5,D,C
868,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_7,5,D,C
869,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_8,5,D,C
870,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_9,1,D,D
871,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_10,1,D,D
872,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_11,5,D,C
873,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_12,1,D,D
874,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_13,5,D,C
875,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_14,5,D,C
876,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_15,5,D,C
877,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_16,5,D,C
878,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_17,1,D,D
879,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_18,5,D,C
880,ipd,ipd,Scenario1,0,43,2020-06-17T18:43,BPl_19,5,D,C
881,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_0,1,D,D
882,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_1,1,D,D
883,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_2,1,D,D
884,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_3,5,D,C
885,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_4,5,D,C
886,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_5,5,D,C
887,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_6,1,D,D
888,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_7,1,D,D
889,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_8,5,D,C
890,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_9,1,D,D
891,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_10,1,D,D
892,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_11,1,D,D
893,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_12,5,D,C
894,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_13,1,D,D
895,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_14,1,D,D
896,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_15,5,D,C
897,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_16,5,D,C
898,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_17,1,D,D
899,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_18,5,D,C
900,ipd,ipd,Scenario1,0,44,2020-06-17T18:43,BPl_19,1,D,D
901,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_0,5,D,C
902,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_1,1,D,D
903,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_2,5,D,C
904,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_3,5,D,C
905,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_4,5,D,C
906,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_5,5,D,C
907,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_6,5,D,C
908,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_7,5,D,C
909,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_8,1,D,D
910,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_9,5,D,C
911,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_10,5,D,C
912,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_11,1,D,D
913,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_12,1,D,D
914,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_13,1,D,D
915,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_14,5,D,C
916,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_15,1,D,D
917,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_16,1,D,D
918,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_17,5,D,C
919,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_18,1,D,D
920,ipd,ipd,Scenario1,0,45,2020-06-17T18:43,BPl_19,1,D,D
921,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_0,1,D,D
922,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_1,5,D,C
923,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_2,5,D,C
924,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_3,1,D,D
925,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_4,5,D,C
926,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_5,5,D,C
927,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_6,1,D,D
928,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_7,1,D,D
929,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_8,1,D,D
930,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_9,5,D,C
931,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_10,1,D,D
932,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_11,1,D,D
933,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_12,1,D,D
934,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_13,5,D,C
935,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_14,1,D,D
936,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_15,1,D,D
937,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_16,1,D,D
938,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_17,5,D,C
939,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_18,5,D,C
940,ipd,ipd,Scenario1,0,46,2020-06-17T18:43,BPl_19,5,D,C
941,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_0,1,D,D
942,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_1,1,D,D
943,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_2,1,D,D
944,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_3,5,D,C
945,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_4,5,D,C
946,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_5,1,D,D
947,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_6,5,D,C
948,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_7,1,D,D
949,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_8,5,D,C
950,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_9,5,D,C
951,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_10,1,D,D
952,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_11,1,D,D
953,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_12,1,D,D
954,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_13,5,D,C
955,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_14,5,D,C
956,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_15,5,D,C
957,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_16,1,D,D
958,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_17,5,D,C
959,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_18,1,D,D
960,ipd,ipd,Scenario1,0,47,2020-06-17T18:43,BPl_19,5,D,C
961,ipd,ipd,Scenario1,0,48,2020-06-17T18:43,BPl_0,1,D,D
962,ipd,ipd,Scenario1,0,48,2020-06-17T18:43,BPl_1,1,D,D
963,ipd,ipd,Scenario1,0,48,2020-06-17T18:43,BPl_2,5,D,C
964,ipd,ipd,Scenario1,0,48,2020-06-17T18:43,BPl_3,1,D,D
965,ipd,ipd,Scenario1,0,48,2020-06-17T18:43,BPl_4,5,D,C
966,ipd,ipd,Scenario1,0,48,2020-06-17T18:43,BPl_5,1,D,D
967,ipd,ipd,Scenario1,0,48,2020-06-17T18:43,BPl_6,5,D,C
968,ipd,ipd,Scenario1,0,48,2020-06-17T18:43,BPl_7,5,D,C
