index_no,model,simulation,scenario,run,step,time,agent_name,payoff,my_play,other_play
1629,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_8,0,C,D
1630,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_9,3,C,C
1631,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_10,0,C,D
1632,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_11,3,C,C
1633,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_12,3,C,C
1634,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_13,0,C,D
1635,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_14,3,C,C
1636,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_15,3,C,C
1637,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_16,0,C,D
1638,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_17,3,C,C
1639,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_18,3,C,C
1640,ipd,ipd,Scenario1,0,81,2020-06-17T18:43,GPl_19,3,C,C
1641,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_0,3,C,C
1642,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_1,3,C,C
1643,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_2,0,C,D
1644,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_3,3,C,C
1645,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_4,0,C,D
1646,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_5,0,C,D
1647,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_6,3,C,C
1648,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_7,0,C,D
1649,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_8,3,C,C
1650,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_9,3,C,C
1651,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_10,0,C,D
1652,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_11,3,C,C
1653,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_12,0,C,D
1654,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_13,3,C,C
1655,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_14,0,C,D
1656,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_15,0,C,D
1657,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_16,3,C,C
1658,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_17,0,C,D
1659,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_18,3,C,C
1660,ipd,ipd,Scenario1,0,82,2020-06-17T18:43,GPl_19,0,C,D
1661,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_0,3,C,C
1662,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_1,3,C,C
1663,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_2,0,C,D
1664,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_3,3,C,C
1665,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_4,3,C,C
1666,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_5,3,C,C
1667,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_6,0,C,D
1668,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_7,0,C,D
1669,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_8,3,C,C
1670,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_9,3,C,C
1671,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_10,3,C,C
1672,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_11,0,C,D
1673,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_12,3,C,C
1674,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_13,0,C,D
1675,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_14,3,C,C
1676,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_15,0,C,D
1677,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_16,3,C,C
1678,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_17,0,C,D
1679,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_18,0,C,D
1680,ipd,ipd,Scenario1,0,83,2020-06-17T18:43,GPl_19,3,C,C
1681,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_0,3,C,C
1682,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_1,3,C,C
1683,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_2,3,C,C
1684,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_3,3,C,C
1685,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_4,3,C,C
1686,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_5,3,C,C
1687,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_6,3,C,C
1688,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_7,0,C,D
1689,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_8,0,C,D
1690,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_9,0,C,D
1691,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_10,3,C,C
1692,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_11,3,C,C
1693,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_12,3,C,C
1694,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_13,3,C,C
1695,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_14,0,C,D
1696,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_15,3,C,C
1697,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_16,0,C,D
1698,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_17,3,C,C
1699,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_18,0,C,D
1700,ipd,ipd,Scenario1,0,84,2020-06-17T18:43,GPl_19,0,C,D
1701,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_0,3,C,C
1702,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_1,3,C,C
1703,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_2,3,C,C
1704,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_3,3,C,C
1705,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_4,3,C,C
1706,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_5,0,C,D
1707,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_6,3,C,C
1708,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_7,3,C,C
1709,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_8,3,C,C
1710,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_9,3,C,C
1711,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_10,3,C,C
1712,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_11,3,C,C
1713,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_12,3,C,C
1714,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_13,3,C,C
1715,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_14,3,C,C
1716,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_15,3,C,C
1717,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_16,0,C,D
1718,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_17,0,C,D
1719,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_18,3,C,C
1720,ipd,ipd,Scenario1,0,85,2020-06-17T18:43,GPl_19,3,C,C
1721,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_0,0,C,D
1722,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_1,3,C,C
1723,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_2,3,C,C
1724,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_3,0,C,D
1725,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_4,0,C,D
1726,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_5,0,C,D
1727,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_6,0,C,D
1728,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_7,3,C,C
1729,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_8,0,C,D
1730,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_9,0,C,D
1731,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_10,3,C,C
1732,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_11,3,C,C
1733,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_12,0,C,D
1734,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_13,0,C,D
1735,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_14,0,C,D
1736,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_15,0,C,D
1737,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_16,0,C,D
1738,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_17,0,C,D
1739,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_18,3,C,C
1740,ipd,ipd,Scenario1,0,86,2020-06-17T18:43,GPl_19,0,C,D
1741,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_0,0,C,D
1742,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_1,0,C,D
1743,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_2,0,C,D
1744,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_3,3,C,C
1745,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_4,3,C,C
1746,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_5,0,C,D
1747,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_6,0,C,D
1748,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_7,3,C,C
1749,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_8,0,C,D
1750,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_9,0,C,D
1751,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_10,0,C,D
1752,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_11,0,C,D
1753,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_12,0,C,D
1754,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_13,0,C,D
1755,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_14,0,C,D
1756,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_15,0,C,D
1757,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_16,3,C,C
1758,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_17,0,C,D
1759,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_18,3,C,C
1760,ipd,ipd,Scenario1,0,87,2020-06-17T18:43,GPl_19,0,C,D
1761,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_0,0,C,D
1762,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_1,3,C,C
1763,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_2,0,C,D
1764,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_3,0,C,D
1765,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_4,0,C,D
1766,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_5,3,C,C
1767,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_6,3,C,C
1768,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_7,3,C,C
1769,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_8,3,C,C
1770,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_9,0,C,D
1771,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_10,0,C,D
1772,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_11,0,C,D
1773,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_12,0,C,D
1774,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_13,3,C,C
1775,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_14,3,C,C
1776,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_15,3,C,C
1777,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_16,3,C,C
1778,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_17,0,C,D
1779,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_18,3,C,C
1780,ipd,ipd,Scenario1,0,88,2020-06-17T18:43,GPl_19,3,C,C
1781,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_0,0,C,D
1782,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_1,3,C,C
1783,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_2,0,C,D
1784,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_3,0,C,D
1785,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_4,3,C,C
1786,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_5,0,C,D
1787,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_6,0,C,D
1788,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_7,0,C,D
1789,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_8,0,C,D
1790,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_9,0,C,D
1791,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_10,0,C,D
1792,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_11,0,C,D
1793,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_12,3,C,C
1794,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_13,3,C,C
1795,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_14,3,C,C
1796,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_15,0,C,D
1797,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_16,0,C,D
1798,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_17,0,C,D
1799,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_18,3,C,C
1800,ipd,ipd,Scenario1,0,89,2020-06-17T18:43,GPl_19,0,C,D
1801,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_0,0,C,D
1802,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_1,3,C,C
1803,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_2,3,C,C
1804,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_3,0,C,D
1805,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_4,3,C,C
1806,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_5,0,C,D
1807,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_6,0,C,D
1808,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_7,0,C,D
1809,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_8,0,C,D
1810,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_9,0,C,D
1811,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_10,0,C,D
1812,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_11,3,C,C
1813,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_12,0,C,D
1814,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_13,0,C,D
1815,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_14,3,C,C
1816,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_15,3,C,C
1817,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_16,3,C,C
1818,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_17,3,C,C
1819,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_18,0,C,D
1820,ipd,ipd,Scenario1,0,90,2020-06-17T18:43,GPl_19,0,C,D
1821,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_0,0,C,D
1822,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_1,3,C,C
1823,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_2,0,C,D
1824,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_3,0,C,D
1825,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_4,3,C,C
1826,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_5,3,C,C
1827,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_6,0,C,D
1828,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_7,0,C,D
1829,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_8,0,C,D
1830,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_9,3,C,C
1831,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_10,3,C,C
1832,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_11,0,C,D
1833,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_12,3,C,C
1834,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_13,0,C,D
1835,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_14,0,C,D
1836,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_15,0,C,D
1837,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_16,3,C,C
1838,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_17,0,C,D
1839,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_18,3,C,C
1840,ipd,ipd,Scenario1,0,91,2020-06-17T18:43,GPl_19,0,C,D
1841,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_0,0,C,D
1842,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_1,3,C,C
1843,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_2,3,C,C
1844,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_3,3,C,C
1845,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_4,0,C,D
1846,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_5,3,C,C
1847,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_6,3,C,C
1848,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_7,3,C,C
1849,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_8,3,C,C
1850,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_9,3,C,C
1851,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_10,0,C,D
1852,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_11,3,C,C
1853,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_12,3,C,C
1854,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_13,0,C,D
1855,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_14,0,C,D
1856,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_15,0,C,D
1857,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_16,0,C,D
1858,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_17,0,C,D
1859,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_18,3,C,C
1860,ipd,ipd,Scenario1,0,92,2020-06-17T18:43,GPl_19,3,C,C
1861,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_0,0,C,D
1862,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_1,3,C,C
1863,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_2,3,C,C
1864,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_3,3,C,C
1865,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_4,3,C,C
1866,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_5,3,C,C
1867,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_6,0,C,D
1868,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_7,3,C,C
1869,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_8,0,C,D
1870,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_9,3,C,C
1871,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_10,3,C,C
1872,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_11,3,C,C
1873,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_12,0,C,D
1874,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_13,3,C,C
1875,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_14,0,C,D
1876,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_15,0,C,D
1877,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_16,3,C,C
1878,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_17,0,C,D
1879,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_18,3,C,C
1880,ipd,ipd,Scenario1,0,93,2020-06-17T18:43,GPl_19,3,C,C
1881,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_0,0,C,D
1882,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_1,0,C,D
1883,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_2,3,C,C
1884,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_3,0,C,D
1885,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_4,3,C,C
1886,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_5,0,C,D
1887,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_6,3,C,C
1888,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_7,0,C,D
1889,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_8,0,C,D
1890,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_9,3,C,C
1891,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_10,0,C,D
1892,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_11,3,C,C
1893,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_12,0,C,D
1894,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_13,0,C,D
1895,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_14,0,C,D
1896,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_15,3,C,C
1897,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_16,3,C,C
1898,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_17,3,C,C
1899,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_18,0,C,D
1900,ipd,ipd,Scenario1,0,94,2020-06-17T18:43,GPl_19,0,C,D
1901,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_0,3,C,C
1902,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_1,0,C,D
1903,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_2,3,C,C
1904,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_3,0,C,D
1905,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_4,0,C,D
1906,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_5,3,C,C
1907,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_6,3,C,C
1908,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_7,0,C,D
1909,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_8,3,C,C
1910,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_9,0,C,D
1911,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_10,3,C,C
1912,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_11,3,C,C
1913,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_12,0,C,D
1914,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_13,0,C,D
1915,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_14,3,C,C
1916,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_15,0,C,D
1917,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_16,0,C,D
1918,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_17,3,C,C
1919,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_18,0,C,D
1920,ipd,ipd,Scenario1,0,95,2020-06-17T18:43,GPl_19,0,C,D
1921,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_0,3,C,C
1922,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_1,3,C,C
1923,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_2,3,C,C
1924,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_3,0,C,D
1925,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_4,3,C,C
1926,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_5,3,C,C
1927,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_6,3,C,C
1928,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_7,0,C,D
1929,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_8,0,C,D
1930,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_9,0,C,D
1931,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_10,0,C,D
1932,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_11,0,C,D
1933,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_12,0,C,D
1934,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_13,3,C,C
1935,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_14,0,C,D
1936,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_15,0,C,D
1937,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_16,3,C,C
1938,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_17,0,C,D
1939,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_18,3,C,C
1940,ipd,ipd,Scenario1,0,96,2020-06-17T18:43,GPl_19,0,C,D
1941,ipd,ipd,Scenario1,0,97,2020-06-17T18:43,GPl_0,0,C,D
1942,ipd,ipd,Scenario1,0,97,2020-06-17T18:43,GPl_1,0,C,D
1943,ipd,ipd,Scenario1,0,97,2020-06-17T18:43,GPl_2,0,C,D
1944,ipd,ipd,Scenario1,0,97,2020-06-17T18:43,GPl_3,0,C,D
1945,ipd,ipd,Scenario1,0,97,2020-06-17T18:43,GPl_4,3,C,C
