index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
58,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
59,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-13T16:22,CG_0,29.976784585585595,1.2926589249435758
60,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-01-13T16:22,CG_1,30.37161201939691,0.7219094362892289
