index_no,model,simulation,scenario,run,step,time,agent_name,ammount
91,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-02-07T14:50,Ba_0,30.16350333470273
92,macro_Caiani,macro_Caiani,Scenario1,0,45,2020-02-07T14:50,Ba_1,31.738591887783464
93,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-02-07T14:50,Ba_0,30.16350333470273
94,macro_Caiani,macro_Caiani,Scenario1,0,46,2020-02-07T14:50,Ba_1,31.738591887783464
95,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-02-07T14:50,Ba_0,30.16350333470273
96,macro_Caiani,macro_Caiani,Scenario1,0,47,2020-02-07T14:50,Ba_1,31.738591887783464
97,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-02-07T14:50,Ba_0,30.16350333470273
98,macro_Caiani,macro_Caiani,Scenario1,0,48,2020-02-07T14:50,Ba_1,31.738591887783464
99,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-02-07T14:50,Ba_0,30.16350333470273
100,macro_Caiani,macro_Caiani,Scenario1,0,49,2020-02-07T14:50,Ba_1,31.738591887783464
101,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-02-07T14:50,Ba_0,30.16350333470273
102,macro_Caiani,macro_Caiani,Scenario1,0,50,2020-02-07T14:50,Ba_1,31.738591887783464
103,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-02-07T14:50,Ba_0,30.16350333470273
104,macro_Caiani,macro_Caiani,Scenario1,0,51,2020-02-07T14:50,Ba_1,31.738591887783464
105,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-02-07T14:50,Ba_0,30.16350333470273
106,macro_Caiani,macro_Caiani,Scenario1,0,52,2020-02-07T14:50,Ba_1,31.738591887783464
107,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-02-07T14:50,Ba_0,30.16350333470273
108,macro_Caiani,macro_Caiani,Scenario1,0,53,2020-02-07T14:50,Ba_1,31.738591887783464
109,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-02-07T14:50,Ba_0,30.16350333470273
110,macro_Caiani,macro_Caiani,Scenario1,0,54,2020-02-07T14:50,Ba_1,31.738591887783464
111,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-02-07T14:50,Ba_0,30.16350333470273
112,macro_Caiani,macro_Caiani,Scenario1,0,55,2020-02-07T14:50,Ba_1,31.738591887783464
113,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-02-07T14:50,Ba_0,30.16350333470273
114,macro_Caiani,macro_Caiani,Scenario1,0,56,2020-02-07T14:50,Ba_1,31.738591887783464
115,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-02-07T14:50,Ba_0,30.16350333470273
116,macro_Caiani,macro_Caiani,Scenario1,0,57,2020-02-07T14:50,Ba_1,31.738591887783464
117,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-02-07T14:50,Ba_0,30.16350333470273
118,macro_Caiani,macro_Caiani,Scenario1,0,58,2020-02-07T14:50,Ba_1,31.738591887783464
119,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-02-07T14:50,Ba_0,30.16350333470273
120,macro_Caiani,macro_Caiani,Scenario1,0,59,2020-02-07T14:50,Ba_1,31.738591887783464
121,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-02-07T14:50,Ba_0,30.16350333470273
122,macro_Caiani,macro_Caiani,Scenario1,0,60,2020-02-07T14:50,Ba_1,31.738591887783464
123,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,Ba_0,30.16350333470273
124,macro_Caiani,macro_Caiani,Scenario1,0,61,2020-02-07T14:50,Ba_1,31.738591887783464
125,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,Ba_0,30.16350333470273
126,macro_Caiani,macro_Caiani,Scenario1,0,62,2020-02-07T14:50,Ba_1,31.738591887783464
127,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-02-07T14:50,Ba_0,30.16350333470273
128,macro_Caiani,macro_Caiani,Scenario1,0,63,2020-02-07T14:50,Ba_1,31.738591887783464
129,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-02-07T14:50,Ba_0,30.16350333470273
130,macro_Caiani,macro_Caiani,Scenario1,0,64,2020-02-07T14:50,Ba_1,31.738591887783464
131,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-02-07T14:50,Ba_0,30.16350333470273
132,macro_Caiani,macro_Caiani,Scenario1,0,65,2020-02-07T14:50,Ba_1,31.738591887783464
133,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-02-07T14:50,Ba_0,30.16350333470273
134,macro_Caiani,macro_Caiani,Scenario1,0,66,2020-02-07T14:50,Ba_1,31.738591887783464
135,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-02-07T14:50,Ba_0,30.16350333470273
136,macro_Caiani,macro_Caiani,Scenario1,0,67,2020-02-07T14:50,Ba_1,31.738591887783464
137,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-02-07T14:50,Ba_0,30.16350333470273
138,macro_Caiani,macro_Caiani,Scenario1,0,68,2020-02-07T14:50,Ba_1,31.738591887783464
139,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-02-07T14:50,Ba_0,30.16350333470273
140,macro_Caiani,macro_Caiani,Scenario1,0,69,2020-02-07T14:50,Ba_1,31.738591887783464
141,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-02-07T14:50,Ba_0,30.16350333470273
142,macro_Caiani,macro_Caiani,Scenario1,0,70,2020-02-07T14:50,Ba_1,31.738591887783464
143,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-02-07T14:50,Ba_0,30.16350333470273
144,macro_Caiani,macro_Caiani,Scenario1,0,71,2020-02-07T14:50,Ba_1,31.738591887783464
145,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-02-07T14:50,Ba_0,30.16350333470273
146,macro_Caiani,macro_Caiani,Scenario1,0,72,2020-02-07T14:50,Ba_1,31.738591887783464
147,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-02-07T14:50,Ba_0,30.16350333470273
148,macro_Caiani,macro_Caiani,Scenario1,0,73,2020-02-07T14:50,Ba_1,31.738591887783464
149,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-02-07T14:50,Ba_0,30.16350333470273
150,macro_Caiani,macro_Caiani,Scenario1,0,74,2020-02-07T14:50,Ba_1,31.738591887783464
